id,SurveyId,HAEntityId,NPI_Number,ServiceType
87191,63491,929709,1710298757,Hospital
87192,63492,929717,1477539492,Hospital
87193,63492,929717,1235115031,Hospital
87197,63495,929759,1750300646,Hospital
87198,63496,929764,1083617807,Hospital
87199,63496,929764,1881683753,Hospital
87200,63496,929764,1962491837,Hospital
87201,63497,929766,1023013935,Hospital
87202,63498,929771,1073598439,Hospital
87203,63498,929771,1306046750,Hospital
87204,63498,929771,1326339862,Hospital
87205,63499,929778,1518988948,Hospital
87206,63499,929778,1619998358,Hospital
87207,63499,929778,1427079854,Hospital
87221,63502,929860,1619026044,Hospital
87222,63502,929860,1811916281,Hospital
87223,63503,929892,1336131879,Hospital
87224,63503,929892,1154313435,Hospital
87225,63504,929900,1649373028,Hospital
87226,63504,929900,1205851375,Hospital
87227,63505,929902,1275664179,Hospital
87228,63505,929902,1366573263,Hospital
87229,63505,929902,1912038811,Hospital
87230,63505,929902,1972503464,Hospital
87231,63506,929911,1043380991,Hospital
87232,63506,929911,1740519370,Hospital
87233,63507,929916,1932109048,Hospital
87234,63508,929923,1295774842,Hospital
87235,63508,929923,1568414365,Hospital
87236,63508,929923,1588683544,Hospital
87237,63508,929923,1922029784,Hospital
87238,63508,929923,1932128006,Hospital
87239,63509,929934,1699758086,Hospital
87240,63509,929934,1740440411,Hospital
87241,63510,929936,1982895637,Hospital
87242,63510,929936,1386801637,Hospital
87243,63510,929936,1972548568,Hospital
87244,63510,929937,1346345162,Hospital
87245,63510,929937,1902912207,Hospital
87246,63510,929937,1346285657,Hospital
87247,63510,929937,1093808040,Hospital
87248,63510,929938,1194776351,Hospital
87249,63510,929939,1508051913,Hospital
87250,63510,929939,1720030703,Hospital
87251,63510,929939,1073750444,Hospital
87252,63510,929940,1982625661,Hospital
87253,63511,930076,1770543464,Hospital
87254,63511,930076,1306843826,Hospital
87255,63512,930085,1225161524,Hospital
87256,63513,930089,1487696985,Hospital
87257,63513,930089,1861676652,Hospital
87258,63514,930095,1093745051,Hospital
87259,63515,930101,1750462271,Hospital
87260,63515,930101,1407027568,Hospital
87261,63515,930101,1851767016,Hospital
87262,63516,930107,1043408529,Hospital
87263,63516,930107,1164606190,Hospital
87264,63516,930107,1215116629,Hospital
87265,63516,930107,1396848677,Hospital
87266,63517,930113,1306944822,Hospital
87267,63517,930113,1801874771,Hospital
87268,63518,930118,1447245857,Hospital
87269,63519,930120,1629035936,Hospital
87270,63520,930124,1366452732,Hospital
87271,63521,930129,1770513236,Hospital
87272,63522,930134,1609870195,Hospital
87273,63522,930134,1184742157,Hospital
87274,63523,930137,1841294246,Hospital
87275,63524,930143,1174529002,Hospital
87276,63524,930143,1295872489,Hospital
87277,63524,930143,1538375522,Hospital
87278,63525,930146,1225068935,Hospital
87279,63526,930150,1326079534,Hospital
87280,63526,930150,1285062968,Hospital
87281,63527,930154,1790777696,Hospital
87282,63528,930158,1396739710,Hospital
87283,63529,930161,1477648178,Hospital
87284,63530,930165,1114953619,Hospital
87285,63531,930169,1487639175,Hospital
87286,63532,930174,1154324952,Hospital
87287,63532,930174,1548376486,Hospital
87288,63532,930174,1770733081,Hospital
87289,63532,930174,1508931940,Hospital
87290,63533,930177,1679566269,Hospital
87291,63533,930177,1093968372,Hospital
87292,63534,930186,1568453389,Hospital
87293,63535,930193,1457392904,Hospital
87294,63536,930198,1629218979,Hospital
87295,63536,930198,1003996000,Hospital
87297,63536,930200,1215976675,Hospital
87298,63537,930210,1366486946,Hospital
87299,63538,930214,1548355811,Hospital
87300,63539,930219,1285640912,Hospital
87301,63539,930219,1083628911,Hospital
87302,63540,930221,1760598692,Hospital
87303,63541,930228,1043311715,Hospital
87304,63542,930231,1497742415,Hospital
87305,63543,930238,1669533154,Hospital
87306,63543,930238,1912998261,Hospital
87307,63544,930241,1215988530,Hospital
87308,63544,930241,1952557290,Hospital
87309,63546,930294,1518968767,Hospital
87310,63547,930300,1275515579,Hospital
87311,63548,930309,1881739613,Hospital
87312,63548,930309,1356778492,Hospital
87313,63548,930309,1184050916,Hospital
87314,63549,930314,1508920273,Hospital
87315,63549,930314,1225036346,Hospital
87316,63550,930320,1306865761,Hospital
87317,63550,930320,1437302098,Hospital
87318,63551,930323,1679669741,Hospital
87319,63552,930326,1447228788,Hospital
87320,63553,930350,1144209255,Hospital
87321,63554,930352,1720086028,Hospital
87322,63555,930360,1750381596,Hospital
87323,63555,930360,1346248986,Hospital
87324,63556,930387,1114104445,Hospital
87325,63556,930387,1568548782,Hospital
87326,63556,930387,1982813176,Hospital
87327,63556,930387,1811240039,Hospital
87328,63556,930387,1831398965,Hospital
87329,63556,930388,1316940745,Hospital
87330,63556,930388,1366511685,Hospital
87332,63558,930449,1205975380,Hospital
87333,63558,930449,1861466153,Hospital
87337,63560,930475,1649224825,Hospital
87338,63561,930479,1912904814,Hospital
87339,63562,930483,1326037607,Hospital
87340,63563,930490,1407880909,Hospital
87341,63564,930496,1184639122,Hospital
87342,63565,930499,1356399539,Hospital
87343,63565,930499,1205884723,Hospital
87344,63566,930505,1639121445,Hospital
87345,63566,930505,1649503699,Hospital
87346,63566,930505,1669705612,Hospital
87347,63567,930509,1730223967,Hospital
87348,63568,930513,1043204555,Hospital
87349,63569,930515,1114921160,Hospital
87350,63570,930518,1386741684,Hospital
87351,63570,930518,1306832795,Hospital
87352,63570,930518,1942246848,Hospital
87353,63571,930523,1548385255,Hospital
87354,63572,930527,1730165416,Hospital
87355,63572,930527,1588640254,Hospital
87356,63573,930531,1720107519,Hospital
87357,63574,930538,1831157288,Hospital
87358,63574,930538,1942265327,Hospital
87359,63575,930542,1003874819,Hospital
87360,63576,930551,1225038953,Hospital
87361,63577,930555,1548395197,Hospital
87362,63577,930555,1811102270,Hospital
87363,63578,930559,1982699328,Hospital
87364,63579,930569,1669403192,Hospital
87365,63579,930569,1801831748,Hospital
87366,63580,930578,1376511493,Hospital
87367,63580,930581,1932168416,Hospital
87369,63580,930583,1073572590,Hospital
87370,63580,930584,1609838911,Hospital
87371,63580,930585,1275595597,Hospital
87372,63580,930586,1518929926,Hospital
87378,63580,930589,1053601211,Hospital
87379,63580,930590,1730188558,Hospital
87380,63580,930591,1437580974,Hospital
87381,63580,930591,1295822484,Hospital
87382,63580,930592,1902237431,Hospital
87383,63580,930592,1740377936,Hospital
87384,63580,930593,1346671849,Hospital
87385,63580,930593,1477640662,Hospital
87386,63580,930594,1548680036,Hospital
87387,63581,930600,1629091871,Hospital
87388,63582,930606,1134199417,Hospital
87389,63582,930606,1639177561,Hospital
87390,63582,930606,1225008543,Hospital
87391,63582,930606,1881667095,Hospital
87392,63583,930611,1265449870,Hospital
87393,63583,930611,1336339928,Hospital
87394,63583,930611,1083770499,Hospital
87395,63583,930611,1003972415,Hospital
87396,63583,930611,1861509267,Hospital
87397,63583,930611,1982048666,Hospital
87398,63584,930615,1811913460,Hospital
87399,63585,930620,1831151257,Hospital
87400,63586,930644,1891995015,Hospital
87401,63586,930644,1033229240,Hospital
87402,63586,930645,1720040132,Hospital
87403,63586,930646,1245292630,Hospital
87404,63586,930647,1902881295,Hospital
87405,63586,930648,1528398534,Hospital
87406,63586,930649,1700968427,Hospital
87407,63586,930649,1952522211,Hospital
87408,63587,930753,1730106162,Hospital
87409,63588,930773,1043215437,Hospital
87410,63589,930776,1073587655,Hospital
87411,63590,930791,1003918129,Hospital
87412,63590,930792,1386935880,Hospital
87413,63590,930793,1104078526,Hospital
87414,63590,930794,1073761300,Hospital
87415,63590,930794,1154597664,Hospital
87416,63590,930794,1225479397,Hospital
87417,63590,930794,1528183548,Hospital
87418,63590,930794,1568498459,Hospital
87419,63590,930794,1730335613,Hospital
87420,63590,930794,1770620775,Hospital
87421,63590,930794,1811947815,Hospital
87422,63590,930794,1891957510,Hospital
87423,63591,930796,1710959184,Hospital
87424,63591,930796,1962664029,Hospital
87425,63591,930796,1477809622,Hospital
87426,63592,930800,1487699203,Hospital
87427,63592,930800,1255376430,Hospital
87428,63593,930803,1275553539,Hospital
87429,63593,930803,1821202474,Hospital
87430,63593,930803,1497837330,Hospital
87431,63594,930815,1700886322,Hospital
87432,63595,930820,1073687406,Hospital
87433,63596,930823,1578596904,Hospital
87434,63597,930834,1154352169,Hospital
87435,63598,930838,1144212556,Hospital
87436,63599,930840,1356389894,Hospital
87437,63599,930841,1972699106,Hospital
87438,63599,930841,1710160445,Hospital
87439,63599,930842,1154343150,Hospital
87440,63599,930842,1982621447,Hospital
87441,63599,930843,1225056146,Hospital
87442,63600,930875,1457512014,Hospital
87443,63600,930875,1427050376,Hospital
87444,63600,930876,1568459436,Hospital
87445,63600,930877,1598743585,Hospital
87446,63600,930878,1093993644,Hospital
87447,63600,930878,1164400131,Hospital
87448,63600,930878,1396953535,Hospital
87449,63600,930878,1720282049,Hospital
87450,63600,930879,1548322720,Hospital
87451,63600,930880,1235138405,Hospital
87452,63602,931135,1417902826,Hospital
87453,63602,931135,1447226584,Hospital
87454,63602,931136,1154321545,Hospital
87455,63602,931137,1093787384,Hospital
87460,63606,931230,1548412828,Hospital
87461,63606,931230,1265493001,Hospital
87465,63608,931271,1891047288,Hospital
87466,63608,931272,1396802864,Hospital
87467,63608,931272,1558347708,Hospital
87468,63608,931273,1629053509,Hospital
87469,63608,931274,1154307593,Hospital
87470,63608,931275,1215913470,Hospital
87471,63608,931275,1699894295,Hospital
87472,63608,931275,1932310570,Hospital
87473,63608,931276,1467656397,Hospital
87474,63608,931277,1023093903,Hospital
87475,63608,931277,1962488304,Hospital
87476,63608,931278,1790761138,Hospital
87477,63609,931354,1013933175,Hospital
87478,63609,931355,1669405072,Hospital
87479,63609,931356,1437182847,Hospital
87480,63609,931357,1548293954,Hospital
87481,63609,931359,1760488266,Hospital
87482,63609,931359,1578866786,Hospital
87483,63609,931360,1497050470,Hospital
87484,63610,931573,1023234911,Hospital
87485,63610,931573,1053444372,Hospital
87486,63610,931573,1245386630,Hospital
87487,63610,931573,1295933398,Hospital
87488,63610,931573,1316093701,Hospital
87489,63610,931573,1427175991,Hospital
87490,63610,931573,1477616571,Hospital
87491,63610,931573,1639225543,Hospital
87492,63610,931574,1407877137,Hospital
87493,63610,931574,1225062193,Hospital
87494,63610,931575,1881827301,Hospital
87495,63610,931576,1083621130,Hospital
87496,63610,931577,1457369381,Hospital
87497,63610,931578,1134395957,Hospital
87498,63610,931578,1508845322,Hospital
87499,63610,931579,1174530349,Hospital
87500,63610,931579,1871759019,Hospital
87501,63610,931580,1285641514,Hospital
87502,63610,931580,1750459046,Hospital
87503,63610,931581,1528075108,Hospital
87504,63610,931582,1366459570,Hospital
87505,63610,931582,1639333982,Hospital
87506,63610,931583,1295743060,Hospital
87507,63610,931584,1316954449,Hospital
87508,63610,931585,1386649804,Hospital
87509,63610,931586,1720185267,Hospital
87510,63610,931586,1497917918,Hospital
87511,63610,931586,1114189636,Hospital
87512,63610,931587,1912992215,Hospital
87513,63611,931775,1467402339,Hospital
87514,63611,931775,1023134657,Hospital
87515,63611,931775,1689653305,Hospital
87516,63611,931775,1770532079,Hospital
87517,63611,931775,1376592311,Hospital
87518,63611,931775,1497706964,Hospital
87519,63611,931775,1346297710,Hospital
87520,63611,931775,1083833875,Hospital
87521,63611,931776,1306825997,Hospital
87522,63611,931776,1518294958,Hospital
87523,63611,931777,1932396017,Hospital
87524,63611,931778,1336183367,Hospital
87525,63611,931778,1154363406,Hospital
87526,63611,931779,1578501367,Hospital
87527,63611,931779,1740230648,Hospital
87528,63611,931779,1548404973,Hospital
87529,63611,931780,1053365924,Hospital
87530,63611,931780,1245426105,Hospital
87531,63611,931780,1295785285,Hospital
87532,63611,931780,1720274897,Hospital
87533,63611,931780,1902040330,Hospital
87534,63611,931781,1457303273,Hospital
87535,63611,931781,1740230119,Hospital
87536,63611,931781,1093959413,Hospital
87537,63611,931782,1487605168,Hospital
87538,63611,931782,1083666812,Hospital
87539,63611,931782,1275777690,Hospital
87540,63612,932020,1396704847,Hospital
87541,63612,932021,1578526695,Hospital
87542,63612,932021,1619006764,Hospital
87543,63613,932030,1114924768,Hospital
87544,63613,932031,1568643005,Hospital
87545,63614,932048,1265404958,Hospital
87546,63614,932048,1619033917,Hospital
87547,63614,932049,1164512364,Hospital
87548,63614,932049,1861494072,Hospital
87549,63614,932049,1437249638,Hospital
87550,63614,932049,1770659898,Hospital
87551,63614,932049,1912349671,Hospital
87552,63614,932050,1457477218,Hospital
87553,63614,932050,1639296007,Hospital
87554,63614,932050,1689791816,Hospital
87555,63614,932051,1306903331,Hospital
87556,63614,932051,1609932425,Hospital
87557,63614,932051,1801893706,Hospital
87558,63614,932051,1912093725,Hospital
87559,63615,932079,1932335239,Hospital
87560,63616,932081,1396725677,Hospital
87561,63616,932081,1942267869,Hospital
87562,63617,932101,1215094438,Hospital
87563,63618,932103,1083624647,Hospital
87564,63618,932103,1861566218,Hospital
87565,63618,932103,1376760702,Hospital
87566,63618,932103,1295952620,Hospital
87567,63618,932103,1841364585,Hospital
87568,63619,932109,1477551489,Hospital
87569,63619,932110,1295772093,Hospital
87570,63620,932181,1730137753,Hospital
87571,63621,932184,1508851288,Hospital
87572,63622,932188,1437286044,Hospital
87573,63623,932198,1154367001,Hospital
87574,63623,932198,1578745543,Hospital
87575,63625,932232,1326142498,Hospital
87576,63625,932232,1366770794,Hospital
87577,63625,932232,1457453748,Hospital
87578,63625,932232,1629171004,Hospital
87579,63626,932243,1083601330,Hospital
87580,63627,932258,1144205360,Hospital
87581,63628,932262,1063414233,Hospital
87582,63629,932298,1871554311,Hospital
87583,63629,932298,1902948896,Hospital
87584,63629,932298,1639211527,Hospital
87585,63629,932298,1265574156,Hospital
87586,63629,932298,1184766073,Hospital
87587,63629,932298,1992847883,Hospital
87588,63629,932298,1356483242,Hospital
87589,63630,932303,1760589295,Hospital
87591,63631,932317,1508979683,Hospital
87590,63632,932314,1649228511,Hospital
87594,63633,932346,1083659734,Hospital
87592,63634,932336,1811962756,Hospital
87593,63634,932336,1164636866,Hospital
87611,63635,932371,1730182478,Hospital
87598,63636,932360,1114917564,Hospital
87599,63636,932360,1225228646,Hospital
87600,63636,932360,1245420660,Hospital
87601,63636,932360,1326238742,Hospital
87602,63636,932360,1699965012,Hospital
87603,63636,932360,1962692384,Hospital
87604,63636,932360,1659500742,Hospital
87605,63636,932360,1194954289,Hospital
87606,63636,932360,1003045196,Hospital
87607,63636,932360,1912136003,Hospital
87608,63636,932360,1740419387,Hospital
87609,63636,932360,1053648964,Hospital
87595,63637,932357,1144298514,Hospital
87596,63637,932357,1376511568,Hospital
87597,63637,932357,1760450951,Hospital
87612,63638,932386,1922198712,Hospital
87614,63639,932394,1821087230,Hospital
87610,63640,932367,1649277476,Hospital
87613,63641,932390,1316931835,Hospital
87615,63642,932399,1225023179,Hospital
87616,63643,932409,1699779017,Hospital
87617,63643,932409,1447206248,Hospital
87618,63643,932410,1194728808,Hospital
87619,63643,932410,1295834208,Hospital
87620,63643,932410,1013011618,Hospital
87621,63643,932410,1194814178,Hospital
87627,63643,932412,1104828383,Hospital
87628,63643,932412,1982765921,Hospital
87629,63643,932412,1477743003,Hospital
87630,63643,932413,1114929494,Hospital
87631,63643,932414,1679502322,Hospital
87632,63643,932414,1093879892,Hospital
87633,63643,932414,1831315225,Hospital
87634,63643,932414,1942231642,Hospital
87635,63643,932415,1629139522,Hospital
87636,63643,932415,1225159601,Hospital
87637,63643,932416,1912988734,Hospital
87638,63643,932416,1780693358,Hospital
87639,63643,932416,1508876145,Hospital
87640,63643,932416,1336159953,Hospital
87641,63643,932416,1457529646,Hospital
87642,63643,932416,1306959689,Hospital
87643,63643,932416,1497868772,Hospital
87644,63643,932417,1114935681,Hospital
87645,63643,932417,1710100284,Hospital
87648,63644,932489,1194701516,Hospital
87649,63644,932489,1588818447,Hospital
87650,63644,932489,1154598605,Hospital
87651,63644,932489,1578704938,Hospital
87654,63645,932502,1285772772,Hospital
87655,63645,932503,1619069416,Hospital
87646,63646,932483,1982785952,Hospital
87647,63646,932483,1013969112,Hospital
87652,63647,932498,1659352987,Hospital
87653,63647,932499,1568656502,Hospital
87661,63648,932548,1164447850,Hospital
87662,63648,932548,1710913140,Hospital
87656,63649,932507,1124325287,Hospital
87657,63649,932507,1053450320,Hospital
87660,63650,932516,1821011248,Hospital
87658,63651,932512,1821099441,Hospital
87659,63651,932512,1821185521,Hospital
87663,63652,932561,1114922721,Hospital
87664,63652,932561,1205852209,Hospital
87665,63653,932566,1548546138,Hospital
87666,63654,932568,1992747570,Hospital
87667,63655,932576,1619152410,Hospital
87668,63655,932576,1457533135,Hospital
87669,63655,932576,1801104732,Hospital
87672,63656,932591,1861613036,Hospital
87673,63656,932591,1699757401,Hospital
87670,63657,932579,1184655052,Hospital
87671,63658,932583,1194723999,Hospital
87676,63659,932625,1376528398,Hospital
87674,63660,932613,1568454403,Hospital
87675,63661,932618,1255328621,Hospital
87677,63662,932665,1114012804,Hospital
87678,63662,932665,1205895299,Hospital
87679,63663,932669,1184662652,Hospital
87680,63664,932676,1033221569,Hospital
87681,63664,932676,1710081260,Hospital
87682,63664,932676,1972743011,Hospital
87683,63664,932676,1851495436,Hospital
87684,63664,932676,1700910411,Hospital
87685,63664,932676,1881834927,Hospital
87689,63665,932686,1730270943,Hospital
87686,63666,932680,1538113725,Hospital
87687,63666,932680,1134380264,Hospital
87690,63667,932689,1679535132,Hospital
87688,63668,932684,1689857385,Hospital
87705,63669,932736,1720098791,Hospital
87691,63670,932695,1043420755,Hospital
87692,63670,932695,1053342816,Hospital
87693,63670,932695,1144578436,Hospital
87700,63671,932722,1366449282,Hospital
87701,63671,932722,1932107547,Hospital
87702,63671,932722,1154329662,Hospital
87703,63671,932722,1811995186,Hospital
87704,63671,932722,1285678698,Hospital
87706,63672,932739,1992812333,Hospital
87694,63673,932718,1184679292,Hospital
87695,63673,932718,1871701821,Hospital
87696,63673,932718,1790993749,Hospital
87697,63673,932718,1326256371,Hospital
87698,63673,932718,1972711927,Hospital
87699,63673,932718,1407064454,Hospital
87707,63674,932774,1497796296,Hospital
87708,63674,932775,1063454544,Hospital
87709,63674,932775,1558305995,Hospital
87710,63674,932775,1730123175,Hospital
87711,63674,932775,1871537217,Hospital
87712,63674,932776,1134137615,Hospital
87713,63674,932777,1962480772,Hospital
87714,63674,932778,1235163874,Hospital
87715,63674,932778,1922004530,Hospital
87716,63674,932779,1750399192,Hospital
87717,63674,932780,1912969064,Hospital
87718,63674,932780,1023028651,Hospital
87719,63674,932780,1518119817,Hospital
87720,63674,932781,1356350391,Hospital
87721,63674,932781,1447212592,Hospital
87722,63674,932782,1366404428,Hospital
87723,63674,932782,1659381895,Hospital
87724,63674,932783,1437156346,Hospital
87725,63674,932784,1427064310,Hospital
87726,63674,932785,1528079753,Hospital
87727,63674,932785,1962464016,Hospital
87728,63675,933009,1861536674,Hospital
87729,63675,933009,1285681064,Hospital
87730,63676,933022,1831183748,Hospital
87731,63677,933026,1083609150,Hospital
87732,63677,933026,1467658278,Hospital
87733,63678,933068,1245216852,Hospital
87734,63678,933068,1073698262,Hospital
87735,63679,933071,1215942032,Hospital
87736,63679,933071,1932388675,Hospital
87737,63679,933071,1083620199,Hospital
87740,63680,933113,1275660342,Hospital
87741,63680,933113,1346377413,Hospital
87742,63680,933113,1538260229,Hospital
87738,63681,933075,1629056890,Hospital
87739,63681,933076,1366420531,Hospital
87743,63682,933128,1477522019,Hospital
87744,63682,933128,1134500184,Hospital
87745,63683,933131,1922079532,Hospital
87746,63683,933131,1770683906,Hospital
87751,63684,933175,1770536740,Hospital
87752,63685,933181,1366441370,Hospital
87747,63687,933156,1245238435,Hospital
87748,63687,933156,1871588533,Hospital
87749,63687,933156,1477519718,Hospital
87750,63687,933156,1003885112,Hospital
87754,63688,933195,1487644993,Hospital
87753,63689,933192,1043328198,Hospital
87755,63690,933229,1043438138,Hospital
87756,63690,933229,1730145392,Hospital
87757,63691,933239,1376833418,Hospital
87758,63691,933239,1164599643,Hospital
87763,63692,933252,1083764393,Hospital
87764,63692,933252,1346390655,Hospital
87765,63692,933252,1881809580,Hospital
87766,63692,933252,1902810856,Hospital
87767,63692,933252,1982754297,Hospital
87759,63693,933242,1265547939,Hospital
87760,63693,933242,1336251479,Hospital
87761,63693,933242,1215059043,Hospital
87762,63694,933249,1669462362,Hospital
87768,63695,933256,1811916901,Hospital
87773,63696,933269,1063429694,Hospital
87774,63697,933275,1427091347,Hospital
87775,63698,933278,1891770368,Hospital
87776,63698,933279,1598770943,Hospital
87777,63698,933279,1952427874,Hospital
87778,63699,933286,1124029400,Hospital
87779,63699,933286,1699883348,Hospital
87780,63699,933286,1881702538,Hospital
87781,63699,933286,1982807061,Hospital
87785,63700,933295,1922144757,Hospital
87771,63701,933265,1093780652,Hospital
87772,63701,933265,1669447223,Hospital
87782,63702,933292,1104889542,Hospital
87783,63702,933292,1831180447,Hospital
87784,63702,933292,1518253194,Hospital
87769,63703,933260,1346239373,Hospital
87770,63703,933260,1821472986,Hospital
87796,63704,933317,1306833397,Hospital
87797,63704,933317,1679560668,Hospital
87798,63704,933317,1871620302,Hospital
87799,63704,933317,1922095918,Hospital
87786,63705,933309,1164500419,Hospital
87787,63705,933309,1518130731,Hospital
87788,63705,933309,1659472447,Hospital
87789,63705,933309,1770689606,Hospital
87790,63705,933309,1750612800,Hospital
87791,63705,933309,1740524511,Hospital
87792,63705,933309,1548582943,Hospital
87793,63705,933309,1871827311,Hospital
87794,63705,933309,1760807416,Hospital
87795,63705,933309,1740651900,Hospital
87800,63706,933325,1184815847,Hospital
87801,63706,933325,1790751253,Hospital
87802,63707,933337,1205843174,Hospital
88892,63708,933341,1891187035,Hospital
87804,63709,933343,1184630519,Hospital
87805,63709,933343,1568463701,Hospital
87808,63710,933368,1013083906,Hospital
87809,63710,933368,1932169950,Hospital
87807,63711,933366,1629053228,Hospital
87806,63712,933358,1801825005,Hospital
87810,63713,933373,1366547747,Hospital
87811,63713,933374,1760580757,Hospital
87812,63713,933375,1528162534,Hospital
87813,63713,933376,1619076916,Hospital
87814,63713,933377,1275893307,Hospital
87815,63714,933517,1316945991,Hospital
87816,63714,933517,1285683383,Hospital
87817,63714,933518,1275536344,Hospital
87818,63714,933519,1548266778,Hospital
87819,63714,933519,1063836963,Hospital
87820,63714,933520,1538102173,Hospital
87821,63714,933520,1053582528,Hospital
87822,63714,933520,1598909426,Hospital
87823,63714,933520,1619162617,Hospital
87824,63714,933521,1568440139,Hospital
87825,63714,933521,1649255050,Hospital
87826,63714,933521,1740264522,Hospital
87827,63714,933522,1457304495,Hospital
87828,63714,933522,1508908567,Hospital
87829,63714,933523,1346340759,Hospital
87830,63714,933523,1437259843,Hospital
87831,63714,933523,1831253798,Hospital
87832,63714,933523,1407090343,Hospital
87833,63714,933523,1497867576,Hospital
87834,63714,933523,1730280025,Hospital
87835,63714,933524,1285605444,Hospital
87836,63714,933524,1922090554,Hospital
87837,63714,933525,1972589489,Hospital
87838,63714,933525,1356510259,Hospital
87839,63714,933526,1023001146,Hospital
87840,63715,933675,1689640500,Hospital
87841,63716,933682,1881683423,Hospital
87848,63717,933703,1790753358,Hospital
87842,63718,933686,1073527842,Hospital
87843,63718,933686,1043464076,Hospital
87844,63718,933686,1588962989,Hospital
87845,63719,933688,1053305326,Hospital
87846,63720,933695,1316125677,Hospital
87847,63720,933695,1336213446,Hospital
87855,63722,933733,1558346007,Hospital
87856,63722,933733,1063622546,Hospital
87852,63723,933724,1316924913,Hospital
87849,63725,933706,1376548370,Hospital
87850,63726,933717,1932314879,Hospital
87851,63726,933717,1902842255,Hospital
87857,63727,933742,1417932583,Hospital
87858,63727,933742,1053672527,Hospital
87860,63728,933751,1972588390,Hospital
87861,63728,933751,1164688495,Hospital
87862,63729,933754,1194923722,Hospital
87863,63729,933754,1215054713,Hospital
87864,63730,933762,1740445592,Hospital
87865,63730,933762,1609842681,Hospital
87866,63731,933765,1952538431,Hospital
87867,63732,933776,1073517058,Hospital
87868,63733,933780,1255388781,Hospital
87869,63733,933780,1497793418,Hospital
87870,63733,933781,1548360696,Hospital
87871,63733,933782,1083715841,Hospital
87872,63733,933783,1164479697,Hospital
87873,63733,933783,1033217484,Hospital
87874,63733,933784,1871736082,Hospital
87875,63733,933785,1528385382,Hospital
87877,63734,934107,1396865754,Hospital
87878,63734,934107,1679553994,Hospital
87879,63734,934107,1295856755,Hospital
87880,63734,934107,1073633343,Hospital
87881,63735,934109,1992812382,Hospital
87876,63736,934105,1235117532,Hospital
87882,63737,934112,1952312050,Hospital
87883,63738,934120,1942267760,Hospital
87884,63739,934124,1013937705,Hospital
87885,63740,934129,1114928926,Hospital
87886,63740,934130,1093716979,Hospital
87887,63740,934131,1962403865,Hospital
87891,63742,934180,1346251543,Hospital
87892,63742,934180,1871776781,Hospital
87893,63742,934180,1962685875,Hospital
87894,63742,934180,1417979469,Hospital
87897,63743,934221,1700854288,Hospital
87898,63744,934224,1720189517,Hospital
87899,63744,934225,1578637526,Hospital
87895,63745,934209,1245257880,Hospital
87896,63745,934209,1518991744,Hospital
87900,63746,934231,1811099674,Hospital
87901,63746,934231,1770612756,Hospital
87902,63746,934232,1730171265,Hospital
87903,63746,934233,1346232881,Hospital
87904,63746,934234,1295782381,Hospital
87905,63746,934234,1891938122,Hospital
87906,63746,934235,1669523643,Hospital
87907,63746,934235,1275720377,Hospital
87908,63746,934236,1023000569,Hospital
87909,63746,934237,1780676221,Hospital
87914,63748,934288,1194997957,Hospital
87915,63748,934288,1659591899,Hospital
87916,63748,934288,1093743874,Hospital
87917,63748,934288,1417177650,Hospital
87912,63750,934264,1437287091,Hospital
87913,63750,934264,1760567085,Hospital
87910,63751,934261,1952304826,Hospital
87911,63751,934262,1801838339,Hospital
87922,63752,934298,1962548164,Hospital
87923,63753,934300,1194705202,Hospital
87918,63755,934291,1558458091,Hospital
87919,63755,934291,1538256078,Hospital
87920,63755,934292,1336561323,Hospital
87921,63755,934292,1427472273,Hospital
87927,63756,934305,1679592380,Hospital
87928,63756,934306,1962401497,Hospital
87929,63756,934307,1689679581,Hospital
87930,63756,934308,1194744805,Hospital
87931,63756,934309,1285667493,Hospital
87932,63756,934309,1538434493,Hospital
87933,63756,934309,1811246846,Hospital
87934,63756,934310,1336117787,Hospital
87935,63756,934310,1467531038,Hospital
87936,63756,934310,1821104753,Hospital
87937,63756,934310,1891763249,Hospital
87938,63756,934310,1578560504,Hospital
87939,63756,934310,1366488108,Hospital
87940,63756,934310,1962748913,Hospital
87941,63756,934311,1942236427,Hospital
87942,63756,934312,1861435042,Hospital
87943,63757,934440,1700853041,Hospital
87944,63757,934441,1265647812,Hospital
87945,63757,934441,1457329435,Hospital
87946,63757,934442,1649248626,Hospital
87947,63757,934443,1821221144,Hospital
87948,63757,934444,1649247974,Hospital
87949,63757,934445,1467420448,Hospital
87950,63757,934446,1598781635,Hospital
87951,63757,934446,1639318785,Hospital
87952,63757,934447,1972535318,Hospital
87953,63757,934448,1619997079,Hospital
87954,63757,934449,1750312997,Hospital
87955,63757,934450,1407005986,Hospital
87956,63757,934450,1467602797,Hospital
87957,63757,934450,1598795585,Hospital
87958,63758,934676,1952307027,Hospital
87959,63758,934677,1891799227,Hospital
87960,63758,934679,1447388335,Hospital
87961,63759,934880,1306886866,Hospital
87962,63759,934881,1417132895,Hospital
87963,63759,934881,1144228487,Hospital
87964,63759,934882,1588849962,Hospital
87965,63759,934882,1376561944,Hospital
87070,63759,928934,1487842191,Hospital
87071,63759,928934,1104968916,Hospital
87966,63760,934968,1699767491,Hospital
87967,63760,934968,1851427553,Hospital
87968,63760,934969,1689607707,Hospital
87969,63760,934969,1386739043,Hospital
87970,63760,934969,1710125117,Hospital
87971,63760,934969,1861433484,Hospital
